policy	taxon_id	species_name	study_role	retained	curated_hybrid	label_flags	interpretation
exclude_hybrids_and_uncertain_labels	F70536	Edhazardia aedis	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F705562	Polychaeton citri	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F706196	Saccharomyces arboricola	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F708070	Mucor velutinosus	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F710243	Colletotrichum fioriniae	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F71933	Amanita rubescens	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F72144	Remersonia thermophila	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F73868	Piromyces sp. E2	ingroup	False	False	incompletely_identified_species_label	Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F741139	Lepidopterella palustris	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F746128	Aspergillus fumigatus	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F76012	Neoconidiobolus thromboides	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F76775	Malassezia restricta	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F76777	Malassezia sympodialis	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F77020	Malassezia pachydermatis	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F78915	Thamnocephalis sphaerospora	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F78921	Tieghemiomyces parasiticus	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F796027	Sugiyamaella lignohabitans	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F796604	Microbotryum silenes-dioicae	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F80663	Piloderma croceum	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F80884	Colletotrichum higginsianum	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F82268	Hyaloraphidium curvatum	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F82508	Trichosporon asahii	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F84751	Pseudozyma flocculosa	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F84753	Moesziomyces antarcticus	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F87287	Umbilicaria vellea	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F87326	Amanita brunnescens	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F89243	Laccaria amethystina	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F89922	Naganishia friedmannii	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F90408	Icmadophila ericetorum	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F911321	Calcarisporiella thermophila	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F91480	Alyxoria varia	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F91625	Umbelopsis isabellina	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F91930	Coniochaeta hoffmannii	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F92988	Neophaeotheca triangularis	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F933333	Amanita inopinata	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F945690	Coelomomyces lativittatus	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F97331	Arthrobotrys flagrans	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F979620	Dissophora ornata	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F979690	Gryganskiella cystojenkinii	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F979761	Lunasporangiospora selenospora	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F984962	Heterobasidion irregulare	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F994334	Jimgerdemannia flammicorona	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
